rule_id,rule_code,rule_type,part_number,section,development_sub_category,canonical_use_id,canonical_use_name,applies_to
249,C.01,Control,3,3.2 GENERAL RESIDENTIAL CONTROLS,General Residential Controls,residential_accommodation,Residential Accommodation,General Residential Controls
250,C.02,Control,3,3.2 GENERAL RESIDENTIAL CONTROLS,General Residential Controls,residential_accommodation,Residential Accommodation,General Residential Controls
251,C.03,Control,3,3.2 GENERAL RESIDENTIAL CONTROLS,General Residential Controls,residential_accommodation,Residential Accommodation,General Residential Controls
252,C.04,Control,3,3.2 GENERAL RESIDENTIAL CONTROLS,General Residential Controls,residential_accommodation,Residential Accommodation,General Residential Controls
253,C.05,Control,3,3.2 GENERAL RESIDENTIAL CONTROLS,General Residential Controls,residential_accommodation,Residential Accommodation,General Residential Controls
254,C.06,Control,3,3.2 GENERAL RESIDENTIAL CONTROLS,General Residential Controls,residential_accommodation,Residential Accommodation,General Residential Controls
255,C.01,Control,3,3.2 GENERAL RESIDENTIAL CONTROLS,General Residential Controls,residential_accommodation,Residential Accommodation,General Residential Controls
256,C.02,Control,3,3.2 GENERAL RESIDENTIAL CONTROLS,General Residential Controls,residential_accommodation,Residential Accommodation,General Residential Controls
257,C.03,Control,3,3.2 GENERAL RESIDENTIAL CONTROLS,General Residential Controls,residential_accommodation,Residential Accommodation,General Residential Controls
258,C.04,Control,3,3.2 GENERAL RESIDENTIAL CONTROLS,General Residential Controls,residential_accommodation,Residential Accommodation,General Residential Controls
259,C.05,Control,3,3.2 GENERAL RESIDENTIAL CONTROLS,General Residential Controls,residential_accommodation,Residential Accommodation,General Residential Controls
260,C.06,Control,3,3.2 GENERAL RESIDENTIAL CONTROLS,General Residential Controls,residential_accommodation,Residential Accommodation,General Residential Controls
261,C.07,Control,3,3.2 GENERAL RESIDENTIAL CONTROLS,General Residential Controls,residential_accommodation,Residential Accommodation,General Residential Controls
262,C.01,Control,3,3.3.1.1 MINIMUM SITE FRONTAGE,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
263,O.01,Objective,3,3.3.1.2 PRELIMINARY BUILDING ENVELOPE,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
264,O.02,Objective,3,3.3.1.2 PRELIMINARY BUILDING ENVELOPE,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
265,O.03,Objective,3,3.3.1.2 PRELIMINARY BUILDING ENVELOPE,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
266,O.04,Objective,3,3.3.1.2 PRELIMINARY BUILDING ENVELOPE,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
267,C.01,Control,3,3.3.1.2 PRELIMINARY BUILDING ENVELOPE,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
268,C.02,Control,3,3.3.1.2 PRELIMINARY BUILDING ENVELOPE,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
269,C.03,Control,3,3.3.1.2 PRELIMINARY BUILDING ENVELOPE,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
270,C.04,Control,3,3.3.1.2 PRELIMINARY BUILDING ENVELOPE,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
271,C.05,Control,3,3.3.1.2 PRELIMINARY BUILDING ENVELOPE,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
272,C.06,Control,3,3.3.1.2 PRELIMINARY BUILDING ENVELOPE,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
273,C.07,Control,3,3.3.1.2 PRELIMINARY BUILDING ENVELOPE,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
274,C.08,Control,3,3.3.1.2 PRELIMINARY BUILDING ENVELOPE,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
275,C.09,Control,3,3.3.1.2 PRELIMINARY BUILDING ENVELOPE,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
276,C.10,Control,3,3.3.1.2 PRELIMINARY BUILDING ENVELOPE,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
277,O.01,Objective,3,3.3.1.3 STREETSCAPE AND BUILDING ADDRESS,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
278,O.02,Objective,3,3.3.1.3 STREETSCAPE AND BUILDING ADDRESS,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
279,O.03,Objective,3,3.3.1.3 STREETSCAPE AND BUILDING ADDRESS,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
280,O.04,Objective,3,3.3.1.3 STREETSCAPE AND BUILDING ADDRESS,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
281,C.01,Control,3,3.3.1.3 STREETSCAPE AND BUILDING ADDRESS,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
282,O.01,Objective,3,3.3.1.4 OPEN SPACE AND LANDSCAPE,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
283,O.02,Objective,3,3.3.1.4 OPEN SPACE AND LANDSCAPE,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
284,O.03,Objective,3,3.3.1.4 OPEN SPACE AND LANDSCAPE,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
285,O.04,Objective,3,3.3.1.4 OPEN SPACE AND LANDSCAPE,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
286,C.01,Control,3,3.3.1.4 OPEN SPACE AND LANDSCAPE,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
287,C.02,Control,3,3.3.1.4 OPEN SPACE AND LANDSCAPE,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
288,C.03,Control,3,3.3.1.4 OPEN SPACE AND LANDSCAPE,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
289,C.04,Control,3,3.3.1.4 OPEN SPACE AND LANDSCAPE,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
290,C.05,Control,3,3.3.1.4 OPEN SPACE AND LANDSCAPE,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
291,C.06,Control,3,3.3.1.4 OPEN SPACE AND LANDSCAPE,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
292,C.07,Control,3,3.3.1.4 OPEN SPACE AND LANDSCAPE,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
293,C.08,Control,3,3.3.1.4 OPEN SPACE AND LANDSCAPE,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
294,O.01,Objective,3,3.3.1.4 OPEN SPACE AND LANDSCAPE,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
295,O.02,Objective,3,3.3.1.4 OPEN SPACE AND LANDSCAPE,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
296,C.01,Control,3,3.3.1.4 OPEN SPACE AND LANDSCAPE,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
297,C.02,Control,3,3.3.1.4 OPEN SPACE AND LANDSCAPE,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
298,C.03,Control,3,3.3.1.4 OPEN SPACE AND LANDSCAPE,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
299,C.04,Control,3,3.3.1.4 OPEN SPACE AND LANDSCAPE,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
300,C.05,Control,3,3.3.1.4 OPEN SPACE AND LANDSCAPE,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
301,C.06,Control,3,3.3.1.4 OPEN SPACE AND LANDSCAPE,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
302,C.07,Control,3,3.3.1.4 OPEN SPACE AND LANDSCAPE,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
303,C.08,Control,3,3.3.1.4 OPEN SPACE AND LANDSCAPE,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
304,C.01,Control,3,3.3.1.6 INTERNAL AMENITY,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
305,C.02,Control,3,3.3.1.6 INTERNAL AMENITY,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
306,C.03,Control,3,3.3.1.6 INTERNAL AMENITY,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
307,C.04,Control,3,3.3.1.6 INTERNAL AMENITY,Dwelling Houses,dwelling_house,Dwelling Houses,Dwelling Houses
308,C.01,Control,3,3.3.2.1 MINIMUM SITE FRONTAGE AND SITE AREA,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
309,C.02,Control,3,3.3.2.1 MINIMUM SITE FRONTAGE AND SITE AREA,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
310,C.03,Control,3,3.3.2.1 MINIMUM SITE FRONTAGE AND SITE AREA,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
311,O.01,Objective,3,3.3.2.2 PRELIMINARY BUILDING ENVELOPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
312,O.02,Objective,3,3.3.2.2 PRELIMINARY BUILDING ENVELOPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
313,O.03,Objective,3,3.3.2.2 PRELIMINARY BUILDING ENVELOPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
314,O.04,Objective,3,3.3.2.2 PRELIMINARY BUILDING ENVELOPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
315,C.01,Control,3,3.3.2.2 PRELIMINARY BUILDING ENVELOPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
316,C.02,Control,3,3.3.2.2 PRELIMINARY BUILDING ENVELOPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
317,C.03,Control,3,3.3.2.2 PRELIMINARY BUILDING ENVELOPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
318,C.04,Control,3,3.3.2.2 PRELIMINARY BUILDING ENVELOPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
319,C.05,Control,3,3.3.2.2 PRELIMINARY BUILDING ENVELOPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
320,C.06,Control,3,3.3.2.2 PRELIMINARY BUILDING ENVELOPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
321,C.07,Control,3,3.3.2.2 PRELIMINARY BUILDING ENVELOPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
322,C.08,Control,3,3.3.2.2 PRELIMINARY BUILDING ENVELOPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
323,C.09,Control,3,3.3.2.2 PRELIMINARY BUILDING ENVELOPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
324,C.10,Control,3,3.3.2.2 PRELIMINARY BUILDING ENVELOPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
325,C.11,Control,3,3.3.2.2 PRELIMINARY BUILDING ENVELOPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
326,C.12,Control,3,3.3.2.2 PRELIMINARY BUILDING ENVELOPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
327,C.13,Control,3,3.3.2.2 PRELIMINARY BUILDING ENVELOPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
328,C.14,Control,3,3.3.2.2 PRELIMINARY BUILDING ENVELOPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
329,C.15,Control,3,3.3.2.2 PRELIMINARY BUILDING ENVELOPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
330,O.01,Objective,3,3.3.2.3 STREETSCAPE AND BUILDING ADDRESS,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
331,O.02,Objective,3,3.3.2.3 STREETSCAPE AND BUILDING ADDRESS,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
332,O.03,Objective,3,3.3.2.3 STREETSCAPE AND BUILDING ADDRESS,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
333,O.04,Objective,3,3.3.2.3 STREETSCAPE AND BUILDING ADDRESS,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
334,O.05,Objective,3,3.3.2.3 STREETSCAPE AND BUILDING ADDRESS,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
335,C.01,Control,3,3.3.2.3 STREETSCAPE AND BUILDING ADDRESS,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
336,C.02,Control,3,3.3.2.3 STREETSCAPE AND BUILDING ADDRESS,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
337,C.03,Control,3,3.3.2.3 STREETSCAPE AND BUILDING ADDRESS,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
338,C.04,Control,3,3.3.2.3 STREETSCAPE AND BUILDING ADDRESS,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
339,C.05,Control,3,3.3.2.3 STREETSCAPE AND BUILDING ADDRESS,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
340,C.06,Control,3,3.3.2.3 STREETSCAPE AND BUILDING ADDRESS,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
341,C.07,Control,3,3.3.2.3 STREETSCAPE AND BUILDING ADDRESS,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
342,C.08,Control,3,3.3.2.3 STREETSCAPE AND BUILDING ADDRESS,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
343,C.09,Control,3,3.3.2.3 STREETSCAPE AND BUILDING ADDRESS,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
344,C.10,Control,3,3.3.2.3 STREETSCAPE AND BUILDING ADDRESS,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
345,C.11,Control,3,3.3.2.3 STREETSCAPE AND BUILDING ADDRESS,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
346,C.12,Control,3,3.3.2.3 STREETSCAPE AND BUILDING ADDRESS,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
347,C.13,Control,3,3.3.2.3 STREETSCAPE AND BUILDING ADDRESS,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
348,O.01,Objective,3,3.3.2.4 OPEN SPACE AND LANDSCAPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
349,O.02,Objective,3,3.3.2.4 OPEN SPACE AND LANDSCAPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
350,O.03,Objective,3,3.3.2.4 OPEN SPACE AND LANDSCAPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
351,C.01,Control,3,3.3.2.4 OPEN SPACE AND LANDSCAPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
352,C.02,Control,3,3.3.2.4 OPEN SPACE AND LANDSCAPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
353,C.03,Control,3,3.3.2.4 OPEN SPACE AND LANDSCAPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
354,C.04,Control,3,3.3.2.4 OPEN SPACE AND LANDSCAPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
355,C.05,Control,3,3.3.2.4 OPEN SPACE AND LANDSCAPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
356,C.06,Control,3,3.3.2.4 OPEN SPACE AND LANDSCAPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
357,C.07,Control,3,3.3.2.4 OPEN SPACE AND LANDSCAPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
358,C.08,Control,3,3.3.2.4 OPEN SPACE AND LANDSCAPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
359,O.01,Objective,3,3.3.2.4 OPEN SPACE AND LANDSCAPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
360,O.02,Objective,3,3.3.2.4 OPEN SPACE AND LANDSCAPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
361,O.03,Objective,3,3.3.2.4 OPEN SPACE AND LANDSCAPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
362,C.01,Control,3,3.3.2.4 OPEN SPACE AND LANDSCAPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
363,C.02,Control,3,3.3.2.4 OPEN SPACE AND LANDSCAPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
364,C.03,Control,3,3.3.2.4 OPEN SPACE AND LANDSCAPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
365,C.04,Control,3,3.3.2.4 OPEN SPACE AND LANDSCAPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
366,C.05,Control,3,3.3.2.4 OPEN SPACE AND LANDSCAPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
367,C.06,Control,3,3.3.2.4 OPEN SPACE AND LANDSCAPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
368,C.07,Control,3,3.3.2.4 OPEN SPACE AND LANDSCAPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
369,C.08,Control,3,3.3.2.4 OPEN SPACE AND LANDSCAPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
370,C.09,Control,3,3.3.2.4 OPEN SPACE AND LANDSCAPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
371,C.10,Control,3,3.3.2.4 OPEN SPACE AND LANDSCAPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
372,C.11,Control,3,3.3.2.4 OPEN SPACE AND LANDSCAPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
373,C.12,Control,3,3.3.2.4 OPEN SPACE AND LANDSCAPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
374,C.13,Control,3,3.3.2.4 OPEN SPACE AND LANDSCAPE,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
375,C.01,Control,3,3.3.2.6 INTERNAL AMENITY,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
376,C.02,Control,3,3.3.2.6 INTERNAL AMENITY,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
377,C.03,Control,3,3.3.2.6 INTERNAL AMENITY,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
378,C.04,Control,3,3.3.2.6 INTERNAL AMENITY,Dual Occupancies,dual_occupancy,Dual Occupancies,Dual Occupancies
379,O.01,Objective,3,3.3.3.2 PRELIMINARY BUILDING ENVELOPE,Secondary Dwellings,secondary_dwelling,Secondary Dwellings,Secondary Dwellings
380,O.02,Objective,3,3.3.3.2 PRELIMINARY BUILDING ENVELOPE,Secondary Dwellings,secondary_dwelling,Secondary Dwellings,Secondary Dwellings
381,O.03,Objective,3,3.3.3.2 PRELIMINARY BUILDING ENVELOPE,Secondary Dwellings,secondary_dwelling,Secondary Dwellings,Secondary Dwellings
382,O.04,Objective,3,3.3.3.2 PRELIMINARY BUILDING ENVELOPE,Secondary Dwellings,secondary_dwelling,Secondary Dwellings,Secondary Dwellings
383,C.01,Control,3,3.3.3.2 PRELIMINARY BUILDING ENVELOPE,Secondary Dwellings,secondary_dwelling,Secondary Dwellings,Secondary Dwellings
384,C.02,Control,3,3.3.3.2 PRELIMINARY BUILDING ENVELOPE,Secondary Dwellings,secondary_dwelling,Secondary Dwellings,Secondary Dwellings
385,C.03,Control,3,3.3.3.2 PRELIMINARY BUILDING ENVELOPE,Secondary Dwellings,secondary_dwelling,Secondary Dwellings,Secondary Dwellings
386,C.04,Control,3,3.3.3.2 PRELIMINARY BUILDING ENVELOPE,Secondary Dwellings,secondary_dwelling,Secondary Dwellings,Secondary Dwellings
387,C.05,Control,3,3.3.3.2 PRELIMINARY BUILDING ENVELOPE,Secondary Dwellings,secondary_dwelling,Secondary Dwellings,Secondary Dwellings
388,C.06,Control,3,3.3.3.2 PRELIMINARY BUILDING ENVELOPE,Secondary Dwellings,secondary_dwelling,Secondary Dwellings,Secondary Dwellings
389,C.07,Control,3,3.3.3.2 PRELIMINARY BUILDING ENVELOPE,Secondary Dwellings,secondary_dwelling,Secondary Dwellings,Secondary Dwellings
390,C.08,Control,3,3.3.3.2 PRELIMINARY BUILDING ENVELOPE,Secondary Dwellings,secondary_dwelling,Secondary Dwellings,Secondary Dwellings
391,C.09,Control,3,3.3.3.2 PRELIMINARY BUILDING ENVELOPE,Secondary Dwellings,secondary_dwelling,Secondary Dwellings,Secondary Dwellings
392,C.10,Control,3,3.3.3.2 PRELIMINARY BUILDING ENVELOPE,Secondary Dwellings,secondary_dwelling,Secondary Dwellings,Secondary Dwellings
393,C.11,Control,3,3.3.3.2 PRELIMINARY BUILDING ENVELOPE,Secondary Dwellings,secondary_dwelling,Secondary Dwellings,Secondary Dwellings
394,C.12,Control,3,3.3.3.2 PRELIMINARY BUILDING ENVELOPE,Secondary Dwellings,secondary_dwelling,Secondary Dwellings,Secondary Dwellings
395,O.01,Objective,3,3.3.3.3 STREETSCAPE AND BUILDING ADDRESS,Secondary Dwellings,secondary_dwelling,Secondary Dwellings,Secondary Dwellings
396,O.02,Objective,3,3.3.3.3 STREETSCAPE AND BUILDING ADDRESS,Secondary Dwellings,secondary_dwelling,Secondary Dwellings,Secondary Dwellings
397,O.03,Objective,3,3.3.3.3 STREETSCAPE AND BUILDING ADDRESS,Secondary Dwellings,secondary_dwelling,Secondary Dwellings,Secondary Dwellings
398,C.01,Control,3,3.3.3.3 STREETSCAPE AND BUILDING ADDRESS,Secondary Dwellings,secondary_dwelling,Secondary Dwellings,Secondary Dwellings
399,C.02,Control,3,3.3.3.3 STREETSCAPE AND BUILDING ADDRESS,Secondary Dwellings,secondary_dwelling,Secondary Dwellings,Secondary Dwellings
400,C.03,Control,3,3.3.3.3 STREETSCAPE AND BUILDING ADDRESS,Secondary Dwellings,secondary_dwelling,Secondary Dwellings,Secondary Dwellings
401,C.04,Control,3,3.3.3.3 STREETSCAPE AND BUILDING ADDRESS,Secondary Dwellings,secondary_dwelling,Secondary Dwellings,Secondary Dwellings
402,O.01,Objective,3,3.3.3.4 OPEN SPACE AND LANDSCAPE,Secondary Dwellings,secondary_dwelling,Secondary Dwellings,Secondary Dwellings
403,O.02,Objective,3,3.3.3.4 OPEN SPACE AND LANDSCAPE,Secondary Dwellings,secondary_dwelling,Secondary Dwellings,Secondary Dwellings
404,O.03,Objective,3,3.3.3.4 OPEN SPACE AND LANDSCAPE,Secondary Dwellings,secondary_dwelling,Secondary Dwellings,Secondary Dwellings
405,C.01,Control,3,3.3.3.4 OPEN SPACE AND LANDSCAPE,Secondary Dwellings,secondary_dwelling,Secondary Dwellings,Secondary Dwellings
406,C.02,Control,3,3.3.3.4 OPEN SPACE AND LANDSCAPE,Secondary Dwellings,secondary_dwelling,Secondary Dwellings,Secondary Dwellings
