id,dcp,rule_code,rule_type,part_number,section,development_group,development_sub_category,canonical_use_id,canonical_use_name,applies_to,applicable_zones
198,bankstown,3.12,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,dual_occupancy,Dual Occupancies,Residential Development,R1|R2|R3|R4|RU1|RU2
198,bankstown,3.12,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,secondary_dwelling,Secondary Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
198,bankstown,3.12,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,semi_detached_dwelling,Semi-Detached Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
198,bankstown,3.12,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,attached_dwelling,Attached Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
198,bankstown,3.12,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,multi_dwelling_housing,Multi Dwelling Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
198,bankstown,3.12,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,residential_flat_building,Residential Flat Buildings,Residential Development,R1|R2|R3|R4|RU1|RU2
198,bankstown,3.12,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,shop_top_housing,Shop Top Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
198,bankstown,3.12,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,boarding_house,Boarding Houses,Residential Development,R1|R2|R3|R4|RU1|RU2
198,bankstown,3.12,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,seniors_housing,Seniors Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
198,bankstown,3.12,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,group_home,Group Homes,Residential Development,R1|R2|R3|R4|RU1|RU2
1150,bankstown,3.13,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,dwelling_house,Dwelling Houses,Residential Development,
1150,bankstown,3.13,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,dual_occupancy,Dual Occupancies,Residential Development,
1150,bankstown,3.13,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,secondary_dwelling,Secondary Dwellings,Residential Development,
1150,bankstown,3.13,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,semi_detached_dwelling,Semi-Detached Dwellings,Residential Development,
1150,bankstown,3.13,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,attached_dwelling,Attached Dwellings,Residential Development,
1150,bankstown,3.13,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,multi_dwelling_housing,Multi Dwelling Housing,Residential Development,
1150,bankstown,3.13,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,residential_flat_building,Residential Flat Buildings,Residential Development,
1150,bankstown,3.13,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,shop_top_housing,Shop Top Housing,Residential Development,
1150,bankstown,3.13,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,boarding_house,Boarding Houses,Residential Development,
1150,bankstown,3.13,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,seniors_housing,Seniors Housing,Residential Development,
1150,bankstown,3.13,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,group_home,Group Homes,Residential Development,
199,bankstown,3.13,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,dwelling_house,Dwelling Houses,Residential Development,R1|R2|R3|R4|RU1|RU2
199,bankstown,3.13,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,dual_occupancy,Dual Occupancies,Residential Development,R1|R2|R3|R4|RU1|RU2
199,bankstown,3.13,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,secondary_dwelling,Secondary Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
199,bankstown,3.13,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,semi_detached_dwelling,Semi-Detached Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
199,bankstown,3.13,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,attached_dwelling,Attached Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
199,bankstown,3.13,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,multi_dwelling_housing,Multi Dwelling Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
199,bankstown,3.13,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,residential_flat_building,Residential Flat Buildings,Residential Development,R1|R2|R3|R4|RU1|RU2
199,bankstown,3.13,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,shop_top_housing,Shop Top Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
199,bankstown,3.13,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,boarding_house,Boarding Houses,Residential Development,R1|R2|R3|R4|RU1|RU2
199,bankstown,3.13,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,seniors_housing,Seniors Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
199,bankstown,3.13,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,group_home,Group Homes,Residential Development,R1|R2|R3|R4|RU1|RU2
200,bankstown,3.14,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,dwelling_house,Dwelling Houses,Residential Development,R1|R2|R3|R4|RU1|RU2
200,bankstown,3.14,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,dual_occupancy,Dual Occupancies,Residential Development,R1|R2|R3|R4|RU1|RU2
200,bankstown,3.14,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,secondary_dwelling,Secondary Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
200,bankstown,3.14,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,semi_detached_dwelling,Semi-Detached Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
200,bankstown,3.14,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,attached_dwelling,Attached Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
200,bankstown,3.14,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,multi_dwelling_housing,Multi Dwelling Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
200,bankstown,3.14,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,residential_flat_building,Residential Flat Buildings,Residential Development,R1|R2|R3|R4|RU1|RU2
200,bankstown,3.14,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,shop_top_housing,Shop Top Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
200,bankstown,3.14,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,boarding_house,Boarding Houses,Residential Development,R1|R2|R3|R4|RU1|RU2
200,bankstown,3.14,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,seniors_housing,Seniors Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
200,bankstown,3.14,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,group_home,Group Homes,Residential Development,R1|R2|R3|R4|RU1|RU2
201,bankstown,3.15,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,dwelling_house,Dwelling Houses,Residential Development,R1|R2|R3|R4|RU1|RU2
201,bankstown,3.15,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,dual_occupancy,Dual Occupancies,Residential Development,R1|R2|R3|R4|RU1|RU2
201,bankstown,3.15,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,secondary_dwelling,Secondary Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
201,bankstown,3.15,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,semi_detached_dwelling,Semi-Detached Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
201,bankstown,3.15,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,attached_dwelling,Attached Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
201,bankstown,3.15,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,multi_dwelling_housing,Multi Dwelling Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
201,bankstown,3.15,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,residential_flat_building,Residential Flat Buildings,Residential Development,R1|R2|R3|R4|RU1|RU2
201,bankstown,3.15,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,shop_top_housing,Shop Top Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
201,bankstown,3.15,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,boarding_house,Boarding Houses,Residential Development,R1|R2|R3|R4|RU1|RU2
201,bankstown,3.15,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,seniors_housing,Seniors Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
201,bankstown,3.15,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,group_home,Group Homes,Residential Development,R1|R2|R3|R4|RU1|RU2
1151,bankstown,3.16,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,dwelling_house,Dwelling Houses,Residential Development,
1151,bankstown,3.16,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,dual_occupancy,Dual Occupancies,Residential Development,
1151,bankstown,3.16,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,secondary_dwelling,Secondary Dwellings,Residential Development,
1151,bankstown,3.16,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,semi_detached_dwelling,Semi-Detached Dwellings,Residential Development,
1151,bankstown,3.16,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,attached_dwelling,Attached Dwellings,Residential Development,
1151,bankstown,3.16,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,multi_dwelling_housing,Multi Dwelling Housing,Residential Development,
1151,bankstown,3.16,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,residential_flat_building,Residential Flat Buildings,Residential Development,
1151,bankstown,3.16,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,shop_top_housing,Shop Top Housing,Residential Development,
1151,bankstown,3.16,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,boarding_house,Boarding Houses,Residential Development,
1151,bankstown,3.16,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,seniors_housing,Seniors Housing,Residential Development,
1151,bankstown,3.16,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,group_home,Group Homes,Residential Development,
202,bankstown,3.16,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,dwelling_house,Dwelling Houses,Residential Development,R1|R2|R3|R4|RU1|RU2
202,bankstown,3.16,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,dual_occupancy,Dual Occupancies,Residential Development,R1|R2|R3|R4|RU1|RU2
202,bankstown,3.16,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,secondary_dwelling,Secondary Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
202,bankstown,3.16,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,semi_detached_dwelling,Semi-Detached Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
202,bankstown,3.16,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,attached_dwelling,Attached Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
202,bankstown,3.16,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,multi_dwelling_housing,Multi Dwelling Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
202,bankstown,3.16,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,residential_flat_building,Residential Flat Buildings,Residential Development,R1|R2|R3|R4|RU1|RU2
